"GBAN","cluster","Orc_genre","Orc_species","Fun_order","Fun_family","Fun_genus","Fun_species","lat","lon","geneRegion","DOI","Title","Author","Origin","pubmed","number","Notes","otu"
"MK557797","Cluster 169","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.92146,3.473415,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer33"
"MK557798","Cluster 170","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",40.82347,14.39286,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the27"
"MK557798","Cluster 170","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",39.06083,26.55076,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the27"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.6353,22.97012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02483,26.32138,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82348,14.39381,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.78321,14.57238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.47195,23.18327,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82347,14.39286,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82173,14.39474,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.10837,26.37353,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82338,14.39321,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557799","Cluster 171","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.89712,14.37238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer34"
"MK557800","Cluster 172","Spiranthes","Spiranthes spiralis","Cantharellales","tulasnellaceae","","",43.94703,3.528905,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","tul51"
"MK557801","Cluster 173","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",43.93497,3.518619,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the28"
"MK557801","Cluster 173","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",43.93131,3.510012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the28"
"MK557802","Cluster 174","Spiranthes","Spiranthes spiralis","Russulales","russulaceae","","",40.82338,14.39321,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","rus23"
"MK557802","Cluster 174","Spiranthes","Spiranthes spiralis","Russulales","russulaceae","","",41.30194,14.00648,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","rus23"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",39.06083,26.55076,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",39.00381,26.32637,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",39.09555,26.36539,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",40.5927,23.09452,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",37.81393,14.41387,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",39.10837,26.37353,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",41.30194,14.00648,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557803","Cluster 100","Spiranthes","Spiranthes spiralis","Sebacinales","sebacinaceae","","",40.6353,22.97012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","seb12"
"MK557804","Cluster 175","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",43.93131,3.510012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the29"
"MK557804","Cluster 175","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",43.93497,3.518619,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the29"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.32158,-8.57318,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.06083,26.55076,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02483,26.32138,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82338,14.39321,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.78321,14.57238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.09555,26.36539,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.10386,26.39202,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",41.30991,14.02031,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557805","Cluster 176","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.8225,14.38295,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer35"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.47195,23.18327,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82348,14.39381,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.32158,-8.57318,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.78321,14.57238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557806","Cluster 177","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.8225,14.38295,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer36"
"MK557807","Cluster 178","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.50274,14.1054,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer37"
"MK557808","Cluster 179","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",40.82347,14.39286,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the30"
"MK557808","Cluster 179","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",37.89712,14.37238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the30"
"MK557809","Cluster 180","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino8"
"MK557809","Cluster 180","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",40.82173,14.39474,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino8"
"MK557809","Cluster 180","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",43.92146,3.473415,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino8"
"MK557810","Cluster 181","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.89712,14.37238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer38"
"MK557810","Cluster 181","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer38"
